2022-03-05 13:34:59,4372,8,2022.03.05,180,Tatiyaa,Crown_23,1289,1307,Crown_23,1307,Black,True,30.5,78.19,75.12,76.43,83.03,18,1,1,1,0,3,4,0
2022-03-05 13:38:36,4373,8,2022.03.05,180,SnowFlake_1,Crown_23,1352,1300,Crown_23,1300,White,False,32.5,48.3,76.85,25.93,41.5,9,0,0,2,3,1,14,1
2022-03-05 13:44:09,4374,8,2022.03.05,180,Crown_23,Johnjohn2715,1292,1287,Crown_23,1292,Black,False,4.5,71.67,100.0,79.18,0.0,2,0,0,0,1,0,1,2
2022-03-05 13:44:40,4375,8,2022.03.05,180,poirotgambit88,Crown_23,1285,1284,Crown_23,1284,White,False,22.0,66.3,86.21,65.56,44.3,8,1,1,3,0,2,5,2
2022-03-05 13:48:49,4376,8,2022.03.05,180,bernardoalekhine,Crown_23,1389,1295,Crown_23,1295,Black,True,37.0,74.95,79.82,77.84,66.79,17,2,2,4,4,1,5,2
2022-03-05 14:33:40,4377,8,2022.03.05,180+2,ebarrios,Crown_23,1325,1288,Crown_23,1288,White,False,24.5,65.14,80.02,63.73,51.67,4,2,2,2,3,0,6,2
2022-03-05 15:40:40,4378,8,2022.03.05,180+2,Crown_23,GiovannyAR,1281,1352,Crown_23,1281,Black,False,25.0,61.37,84.77,73.65,22.77,8,0,0,1,3,0,8,2
2022-03-05 17:38:05,4379,8,2022.03.05,180,Crown_23,R_a_h_u_l_18,1290,1294,Crown_23,1290,White,True,53.5,75.93,83.44,73.08,71.28,19,5,5,2,5,0,9,2
2022-03-05 17:49:09,4380,8,2022.03.05,180,hoopsandtunes,Crown_23,1294,1282,Crown_23,1282,White,False,34.5,78.9,92.15,72.48,70.87,13,4,4,2,3,1,4,2
2022-03-06 11:48:20,4381,8,2022.03.06,180,Crown_23,Mallinge,1289,1239,Crown_23,1289,White,True,83.5,78.75,81.43,75.23,79.58,40,2,2,5,4,2,13,1
2022-03-06 14:49:56,4382,8,2022.03.06,180+2,Crown_23,MathObsessed,1297,1267,Crown_23,1297,White,True,52.5,74.22,78.66,63.52,80.84,29,1,1,5,3,1,10,1
2022-03-06 16:34:44,4383,8,2022.03.06,180,Turb0Lax,Crown_23,1188,1303,Crown_23,1303,Black,True,17.0,86.23,83.7,84.21,91.68,9,2,2,2,0,1,1,0
2022-03-06 16:36:42,4384,8,2022.03.06,180,chandu20081,Crown_23,1253,1294,Crown_23,1294,White,False,40.5,73.39,91.07,71.52,56.21,16,3,3,6,2,1,7,2
2022-03-06 16:46:21,4385,8,2022.03.06,60,Crown_23,freds1230,1240,1271,Crown_23,1240,Black,False,22.0,69.22,90.33,67.97,46.34,7,2,2,0,1,1,5,2
2022-03-06 16:49:09,4386,8,2022.03.06,60,Crown_23,a6a6a6a6a6a6,1232,1237,Crown_23,1232,Black,False,50.0,74.46,78.27,74.36,70.53,18,4,4,6,5,2,7,2
2022-03-06 20:49:11,4387,8,2022.03.06,180,kafkafr,Crown_23,1305,1286,Crown_23,1286,White,False,19.5,75.12,94.22,68.21,59.74,9,1,1,2,0,0,4,2
2022-03-06 20:51:05,4388,8,2022.03.06,180,yalqi,Crown_23,1310,1295,Crown_23,1295,Black,True,34.0,63.0,79.94,58.54,48.96,8,3,3,1,2,1,10,2
